mode,case,p1_MeV,T_gamma_MeV,target,category,quantity,total,support,domain,unsupported,corrected,kink,all_masks_exact,negative_M_T_in_route,cap,global_relative,global_scale,max_absolute,max_absolute_index,samples,worst_actual_bits,worst_expected_bits,worst_local_index,worst_local_relative
end_to_end,0,2.0,2.05,antinu_e,elastic_plus,W,27648,27648,27648,0,0,0,True,4148,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,antinu_e,elastic_plus,W_T,27648,27648,27648,0,0,0,True,4148,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,nu_mu,elastic_minus,M,27648,27648,27648,0,0,0,True,4176,1e-07,6.70881877805168e-14,1.8964215758857202e-13,1.2722748679404478e-26,27116,27648,3d3ee9a0c125298c,3d3ee9a0c125259c,27644,1.1846883598916875e-11
end_to_end,0,2.0,2.05,nu_mu,elastic_minus,M_T,27648,27648,27648,0,0,0,True,4176,1e-07,1.0144923295568217e-13,1.8500463838122185e-13,1.8768578657018313e-26,27116,27648,3d3e288e09364b60,3d3e288e09364591,27644,2.3839575466280376e-11
end_to_end,0,2.0,2.05,nu_mu,elastic_minus,W,27648,27648,27648,0,0,0,True,4176,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,nu_mu,elastic_minus,W_T,27648,27648,27648,0,0,0,True,4176,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,nu_mu,elastic_plus,M,27648,27648,27648,0,0,0,True,4170,1e-07,5.832542578006884e-14,1.891358828687767e-13,1.1031430898610629e-26,27089,27648,3d42b30605ecb7bf,3d42b30605ecb974,27645,1.1803530647386883e-11
end_to_end,0,2.0,2.05,nu_mu,elastic_plus,M_T,27648,27648,27648,0,0,0,True,4170,1e-07,7.511231870549803e-14,1.8450646474195866e-13,1.3858708382922735e-26,27089,27648,3d423c344db694ad,3d423c344db696d2,27644,2.372450711998063e-11
end_to_end,0,2.0,2.05,nu_mu,elastic_plus,W,27648,27648,27648,0,0,0,True,4170,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,nu_mu,elastic_plus,W_T,27648,27648,27648,0,0,0,True,4170,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,antinu_mu,elastic_minus,M,27648,27648,27648,0,0,0,True,4170,1e-07,5.832542578006884e-14,1.891358828687767e-13,1.1031430898610629e-26,27089,27648,3d42b30605ecb7bf,3d42b30605ecb974,27645,1.1803530647386883e-11
end_to_end,0,2.0,2.05,antinu_mu,elastic_minus,M_T,27648,27648,27648,0,0,0,True,4170,1e-07,7.511231870549803e-14,1.8450646474195866e-13,1.3858708382922735e-26,27089,27648,3d423c344db694ad,3d423c344db696d2,27644,2.372450711998063e-11
end_to_end,0,2.0,2.05,antinu_mu,elastic_minus,W,27648,27648,27648,0,0,0,True,4170,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,antinu_mu,elastic_minus,W_T,27648,27648,27648,0,0,0,True,4170,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,antinu_mu,elastic_plus,M,27648,27648,27648,0,0,0,True,4176,1e-07,6.70881877805168e-14,1.8964215758857202e-13,1.2722748679404478e-26,27116,27648,3d3ee9a0c125298c,3d3ee9a0c125259c,27644,1.1846883598916875e-11
end_to_end,0,2.0,2.05,antinu_mu,elastic_plus,M_T,27648,27648,27648,0,0,0,True,4176,1e-07,1.0144923295568217e-13,1.8500463838122185e-13,1.8768578657018313e-26,27116,27648,3d3e288e09364b60,3d3e288e09364591,27644,2.3839575466280376e-11
end_to_end,0,2.0,2.05,antinu_mu,elastic_plus,W,27648,27648,27648,0,0,0,True,4176,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,antinu_mu,elastic_plus,W_T,27648,27648,27648,0,0,0,True,4176,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,nu_tau,elastic_minus,M,27648,27648,27648,0,0,0,True,4176,1e-07,6.70881877805168e-14,1.8964215758857202e-13,1.2722748679404478e-26,27116,27648,3d3ee9a0c125298c,3d3ee9a0c125259c,27644,1.1846883598916875e-11
end_to_end,0,2.0,2.05,nu_tau,elastic_minus,M_T,27648,27648,27648,0,0,0,True,4176,1e-07,1.0144923295568217e-13,1.8500463838122185e-13,1.8768578657018313e-26,27116,27648,3d3e288e09364b60,3d3e288e09364591,27644,2.3839575466280376e-11
end_to_end,0,2.0,2.05,nu_tau,elastic_minus,W,27648,27648,27648,0,0,0,True,4176,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,nu_tau,elastic_minus,W_T,27648,27648,27648,0,0,0,True,4176,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,nu_tau,elastic_plus,M,27648,27648,27648,0,0,0,True,4170,1e-07,5.832542578006884e-14,1.891358828687767e-13,1.1031430898610629e-26,27089,27648,3d42b30605ecb7bf,3d42b30605ecb974,27645,1.1803530647386883e-11
end_to_end,0,2.0,2.05,nu_tau,elastic_plus,M_T,27648,27648,27648,0,0,0,True,4170,1e-07,7.511231870549803e-14,1.8450646474195866e-13,1.3858708382922735e-26,27089,27648,3d423c344db694ad,3d423c344db696d2,27644,2.372450711998063e-11
end_to_end,0,2.0,2.05,nu_tau,elastic_plus,W,27648,27648,27648,0,0,0,True,4170,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,nu_tau,elastic_plus,W_T,27648,27648,27648,0,0,0,True,4170,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,antinu_tau,elastic_minus,M,27648,27648,27648,0,0,0,True,4170,1e-07,5.832542578006884e-14,1.891358828687767e-13,1.1031430898610629e-26,27089,27648,3d42b30605ecb7bf,3d42b30605ecb974,27645,1.1803530647386883e-11
end_to_end,0,2.0,2.05,antinu_tau,elastic_minus,M_T,27648,27648,27648,0,0,0,True,4170,1e-07,7.511231870549803e-14,1.8450646474195866e-13,1.3858708382922735e-26,27089,27648,3d423c344db694ad,3d423c344db696d2,27644,2.372450711998063e-11
end_to_end,0,2.0,2.05,antinu_tau,elastic_minus,W,27648,27648,27648,0,0,0,True,4170,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,antinu_tau,elastic_minus,W_T,27648,27648,27648,0,0,0,True,4170,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,0,2.0,2.05,antinu_tau,elastic_plus,M,27648,27648,27648,0,0,0,True,4176,1e-07,6.70881877805168e-14,1.8964215758857202e-13,1.2722748679404478e-26,27116,27648,3d3ee9a0c125298c,3d3ee9a0c125259c,27644,1.1846883598916875e-11
end_to_end,0,2.0,2.05,antinu_tau,elastic_plus,M_T,27648,27648,27648,0,0,0,True,4176,1e-07,1.0144923295568217e-13,1.8500463838122185e-13,1.8768578657018313e-26,27116,27648,3d3e288e09364b60,3d3e288e09364591,27644,2.3839575466280376e-11
end_to_end,0,2.0,2.05,antinu_tau,elastic_plus,W,27648,27648,27648,0,0,0,True,4176,1e-07,2.547073163444913e-16,27.896439959309692,7.105427357601002e-15,27284,27648,403a24cad718c815,403a24cad718c817,6496,4.384237165821987e-16
end_to_end,0,2.0,2.05,antinu_tau,elastic_plus,W_T,27648,27648,27648,0,0,0,True,4176,1e-07,3.916090871788925e-16,27.216276090990494,1.0658141036401503e-14,27228,27648,4032190b5069fdad,4032190b5069fdb0,17768,8.95924825847321e-16
end_to_end,1,0.75,0.4,nu_e,elastic_minus,M,27648,27648,27648,0,0,0,True,7162,1e-07,7.675670231537209e-14,4.779000528456878e-15,3.668203209277705e-28,27260,27648,3ce925d4abc8ec66,3ce925d4abc8f008,27452,2.401888190460053e-13
end_to_end,1,0.75,0.4,nu_e,elastic_minus,M_T,27648,27648,27648,0,0,0,True,7162,1e-07,1.1852121393079673e-13,2.3894546434505917e-14,2.8320106497434324e-27,27260,27648,3d0f6fb71bf5cf2b,3d0f6fb71bf5d62e,27645,9.15797244187275e-12
end_to_end,1,0.75,0.4,nu_e,elastic_minus,W,27648,27648,27648,0,0,0,True,7162,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,nu_e,elastic_minus,W_T,27648,27648,27648,0,0,0,True,7162,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,nu_e,elastic_plus,M,27648,27648,27648,0,0,0,True,7740,1e-07,2.796743581688702e-14,4.71047013514064e-15,1.3173977117190897e-28,27245,27648,3cc4c59927d5f9c5,3cc4c59927d5f48d,27537,6.924610852130547e-13
end_to_end,1,0.75,0.4,nu_e,elastic_plus,M_T,27648,27648,27648,0,0,0,True,7740,1e-07,3.3031425364566256e-14,2.3547783480827436e-14,7.778168525479176e-28,27235,27648,3d01857c6dafbc30,3d01857c6dafba43,25336,2.465571987528178e-11
end_to_end,1,0.75,0.4,nu_e,elastic_plus,W,27648,27648,27648,0,0,0,True,7740,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,nu_e,elastic_plus,W_T,27648,27648,27648,0,0,0,True,7740,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,antinu_e,elastic_minus,M,27648,27648,27648,0,0,0,True,7740,1e-07,2.796743581688702e-14,4.71047013514064e-15,1.3173977117190897e-28,27245,27648,3cc4c59927d5f9c5,3cc4c59927d5f48d,27537,6.924610852130547e-13
end_to_end,1,0.75,0.4,antinu_e,elastic_minus,M_T,27648,27648,27648,0,0,0,True,7740,1e-07,3.3031425364566256e-14,2.3547783480827436e-14,7.778168525479176e-28,27235,27648,3d01857c6dafbc30,3d01857c6dafba43,25336,2.465571987528178e-11
end_to_end,1,0.75,0.4,antinu_e,elastic_minus,W,27648,27648,27648,0,0,0,True,7740,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,antinu_e,elastic_minus,W_T,27648,27648,27648,0,0,0,True,7740,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,antinu_e,elastic_plus,M,27648,27648,27648,0,0,0,True,7162,1e-07,7.675670231537209e-14,4.779000528456878e-15,3.668203209277705e-28,27260,27648,3ce925d4abc8ec66,3ce925d4abc8f008,27452,2.401888190460053e-13
end_to_end,1,0.75,0.4,antinu_e,elastic_plus,M_T,27648,27648,27648,0,0,0,True,7162,1e-07,1.1852121393079673e-13,2.3894546434505917e-14,2.8320106497434324e-27,27260,27648,3d0f6fb71bf5cf2b,3d0f6fb71bf5d62e,27645,9.15797244187275e-12
end_to_end,1,0.75,0.4,antinu_e,elastic_plus,W,27648,27648,27648,0,0,0,True,7162,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,antinu_e,elastic_plus,W_T,27648,27648,27648,0,0,0,True,7162,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,nu_mu,elastic_minus,M,27648,27648,27648,0,0,0,True,7162,1e-07,4.855413065473775e-14,1.0154400029712473e-15,4.930380657631324e-29,27260,27648,3cbb31ae0ab63b18,3cbb31ae0ab63f00,27452,2.3937722600987136e-13
end_to_end,1,0.75,0.4,nu_mu,elastic_minus,M_T,27648,27648,27648,0,0,0,True,7162,1e-07,7.489669521078768e-14,5.0767387699338895e-15,3.802309563165277e-28,27260,27648,3ce0fe6ff6cde053,3ce0fe6ff6cde417,27644,8.872918471137302e-12
end_to_end,1,0.75,0.4,nu_mu,elastic_minus,W,27648,27648,27648,0,0,0,True,7162,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,nu_mu,elastic_minus,W_T,27648,27648,27648,0,0,0,True,7162,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,nu_mu,elastic_plus,M,27648,27648,27648,0,0,0,True,7152,1e-07,3.583020935048017e-14,1.012765548903505e-15,3.6287601640166543e-29,27260,27648,3cb420a426eef646,3cb420a426eef926,27452,2.382896342660537e-13
end_to_end,1,0.75,0.4,nu_mu,elastic_plus,M_T,27648,27648,27648,0,0,0,True,7152,1e-07,5.538784086724236e-14,5.063206064996268e-15,2.804400518060697e-28,27260,27648,3cd927969880ba39,3cd927969880bfc7,27644,8.740847405683148e-12
end_to_end,1,0.75,0.4,nu_mu,elastic_plus,W,27648,27648,27648,0,0,0,True,7152,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,nu_mu,elastic_plus,W_T,27648,27648,27648,0,0,0,True,7152,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,antinu_mu,elastic_minus,M,27648,27648,27648,0,0,0,True,7152,1e-07,3.583020935048017e-14,1.012765548903505e-15,3.6287601640166543e-29,27260,27648,3cb420a426eef646,3cb420a426eef926,27452,2.382896342660537e-13
end_to_end,1,0.75,0.4,antinu_mu,elastic_minus,M_T,27648,27648,27648,0,0,0,True,7152,1e-07,5.538784086724236e-14,5.063206064996268e-15,2.804400518060697e-28,27260,27648,3cd927969880ba39,3cd927969880bfc7,27644,8.740847405683148e-12
end_to_end,1,0.75,0.4,antinu_mu,elastic_minus,W,27648,27648,27648,0,0,0,True,7152,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,antinu_mu,elastic_minus,W_T,27648,27648,27648,0,0,0,True,7152,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,antinu_mu,elastic_plus,M,27648,27648,27648,0,0,0,True,7162,1e-07,4.855413065473775e-14,1.0154400029712473e-15,4.930380657631324e-29,27260,27648,3cbb31ae0ab63b18,3cbb31ae0ab63f00,27452,2.3937722600987136e-13
end_to_end,1,0.75,0.4,antinu_mu,elastic_plus,M_T,27648,27648,27648,0,0,0,True,7162,1e-07,7.489669521078768e-14,5.0767387699338895e-15,3.802309563165277e-28,27260,27648,3ce0fe6ff6cde053,3ce0fe6ff6cde417,27644,8.872918471137302e-12
end_to_end,1,0.75,0.4,antinu_mu,elastic_plus,W,27648,27648,27648,0,0,0,True,7162,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,antinu_mu,elastic_plus,W_T,27648,27648,27648,0,0,0,True,7162,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,nu_tau,elastic_minus,M,27648,27648,27648,0,0,0,True,7162,1e-07,4.855413065473775e-14,1.0154400029712473e-15,4.930380657631324e-29,27260,27648,3cbb31ae0ab63b18,3cbb31ae0ab63f00,27452,2.3937722600987136e-13
end_to_end,1,0.75,0.4,nu_tau,elastic_minus,M_T,27648,27648,27648,0,0,0,True,7162,1e-07,7.489669521078768e-14,5.0767387699338895e-15,3.802309563165277e-28,27260,27648,3ce0fe6ff6cde053,3ce0fe6ff6cde417,27644,8.872918471137302e-12
end_to_end,1,0.75,0.4,nu_tau,elastic_minus,W,27648,27648,27648,0,0,0,True,7162,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,nu_tau,elastic_minus,W_T,27648,27648,27648,0,0,0,True,7162,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,nu_tau,elastic_plus,M,27648,27648,27648,0,0,0,True,7152,1e-07,3.583020935048017e-14,1.012765548903505e-15,3.6287601640166543e-29,27260,27648,3cb420a426eef646,3cb420a426eef926,27452,2.382896342660537e-13
end_to_end,1,0.75,0.4,nu_tau,elastic_plus,M_T,27648,27648,27648,0,0,0,True,7152,1e-07,5.538784086724236e-14,5.063206064996268e-15,2.804400518060697e-28,27260,27648,3cd927969880ba39,3cd927969880bfc7,27644,8.740847405683148e-12
end_to_end,1,0.75,0.4,nu_tau,elastic_plus,W,27648,27648,27648,0,0,0,True,7152,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,nu_tau,elastic_plus,W_T,27648,27648,27648,0,0,0,True,7152,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,antinu_tau,elastic_minus,M,27648,27648,27648,0,0,0,True,7152,1e-07,3.583020935048017e-14,1.012765548903505e-15,3.6287601640166543e-29,27260,27648,3cb420a426eef646,3cb420a426eef926,27452,2.382896342660537e-13
end_to_end,1,0.75,0.4,antinu_tau,elastic_minus,M_T,27648,27648,27648,0,0,0,True,7152,1e-07,5.538784086724236e-14,5.063206064996268e-15,2.804400518060697e-28,27260,27648,3cd927969880ba39,3cd927969880bfc7,27644,8.740847405683148e-12
end_to_end,1,0.75,0.4,antinu_tau,elastic_minus,W,27648,27648,27648,0,0,0,True,7152,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,antinu_tau,elastic_minus,W_T,27648,27648,27648,0,0,0,True,7152,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
end_to_end,1,0.75,0.4,antinu_tau,elastic_plus,M,27648,27648,27648,0,0,0,True,7162,1e-07,4.855413065473775e-14,1.0154400029712473e-15,4.930380657631324e-29,27260,27648,3cbb31ae0ab63b18,3cbb31ae0ab63f00,27452,2.3937722600987136e-13
end_to_end,1,0.75,0.4,antinu_tau,elastic_plus,M_T,27648,27648,27648,0,0,0,True,7162,1e-07,7.489669521078768e-14,5.0767387699338895e-15,3.802309563165277e-28,27260,27648,3ce0fe6ff6cde053,3ce0fe6ff6cde417,27644,8.872918471137302e-12
end_to_end,1,0.75,0.4,antinu_tau,elastic_plus,W,27648,27648,27648,0,0,0,True,7162,1e-07,1.56832579024848e-16,2.831613256705437,4.440892098500626e-16,27232,27648,4001501997d32067,4001501997d32068,14356,4.3996545180030203e-16
end_to_end,1,0.75,0.4,antinu_tau,elastic_plus,W_T,27648,27648,27648,0,0,0,True,7162,1e-07,6.272555561628089e-16,14.159753723561947,8.881784197001252e-15,27284,27648,402a8a6a49b0e927,402a8a6a49b0e92c,20896,8.907585132966509e-16
